id,week,month,monthofyear,year
20200628,2020W26,202006,06,2020
20200629,2020W27,202006,06,2020
20200630,2020W27,202006,06,2020
20200701,2020W27,202007,07,2020
20200702,2020W27,202007,07,2020
20200703,2020W27,202007,07,2020
20200704,2020W27,202007,07,2020
20200705,2020W27,202007,07,2020
20200706,2020W28,202007,07,2020
20200707,2020W28,202007,07,2020
20200708,2020W28,202007,07,2020
20200709,2020W28,202007,07,2020
20200710,2020W28,202007,07,2020
20200711,2020W28,202007,07,2020
20200712,2020W28,202007,07,2020
20200713,2020W29,202007,07,2020
20200714,2020W29,202007,07,2020
20200715,2020W29,202007,07,2020
20200716,2020W29,202007,07,2020
20200717,2020W29,202007,07,2020
20200718,2020W29,202007,07,2020
20200719,2020W29,202007,07,2020
20200720,2020W30,202007,07,2020
20200721,2020W30,202007,07,2020
20200722,2020W30,202007,07,2020
20200723,2020W30,202007,07,2020
20200724,2020W30,202007,07,2020
20200725,2020W30,202007,07,2020
20200726,2020W30,202007,07,2020
20200727,2020W31,202007,07,2020
20200728,2020W31,202007,07,2020
20200729,2020W31,202007,07,2020
20200730,2020W31,202007,07,2020
20200731,2020W31,202007,07,2020
20200801,2020W31,202008,08,2020
20200802,2020W31,202008,08,2020
20200803,2020W32,202008,08,2020
20200804,2020W32,202008,08,2020
20200805,2020W32,202008,08,2020
20200806,2020W32,202008,08,2020
20200807,2020W32,202008,08,2020
20200808,2020W32,202008,08,2020
20200809,2020W32,202008,08,2020
20200810,2020W33,202008,08,2020
20200811,2020W33,202008,08,2020
20200812,2020W33,202008,08,2020
20200813,2020W33,202008,08,2020
20200814,2020W33,202008,08,2020
20200815,2020W33,202008,08,2020
20200816,2020W33,202008,08,2020
20200817,2020W34,202008,08,2020
20200818,2020W34,202008,08,2020
20200819,2020W34,202008,08,2020
20200820,2020W34,202008,08,2020
20200821,2020W34,202008,08,2020
20200822,2020W34,202008,08,2020
20200823,2020W34,202008,08,2020
20200824,2020W35,202008,08,2020
20200825,2020W35,202008,08,2020
20200826,2020W35,202008,08,2020
20200827,2020W35,202008,08,2020
20200828,2020W35,202008,08,2020
20200829,2020W35,202008,08,2020
20200830,2020W35,202008,08,2020
20200831,2020W36,202008,08,2020
20200901,2020W36,202009,09,2020
20200902,2020W36,202009,09,2020
20200903,2020W36,202009,09,2020
20200904,2020W36,202009,09,2020
20200905,2020W36,202009,09,2020
20200906,2020W36,202009,09,2020
20200907,2020W37,202009,09,2020
20200908,2020W37,202009,09,2020
20200909,2020W37,202009,09,2020
20200910,2020W37,202009,09,2020
20200911,2020W37,202009,09,2020
20200912,2020W37,202009,09,2020
20200913,2020W37,202009,09,2020
20200914,2020W38,202009,09,2020
20200915,2020W38,202009,09,2020
20200916,2020W38,202009,09,2020
20200917,2020W38,202009,09,2020
20200918,2020W38,202009,09,2020
20200919,2020W38,202009,09,2020
20200920,2020W38,202009,09,2020
20200921,2020W39,202009,09,2020
20200922,2020W39,202009,09,2020
20200923,2020W39,202009,09,2020
20200924,2020W39,202009,09,2020
20200925,2020W39,202009,09,2020
20200926,2020W39,202009,09,2020
20200927,2020W39,202009,09,2020
20200928,2020W40,202009,09,2020
20200929,2020W40,202009,09,2020
20200930,2020W40,202009,09,2020
20201001,2020W40,202010,10,2020
20201002,2020W40,202010,10,2020
20201003,2020W40,202010,10,2020
20201004,2020W40,202010,10,2020
20201005,2020W41,202010,10,2020
20201006,2020W41,202010,10,2020
20201007,2020W41,202010,10,2020
20201008,2020W41,202010,10,2020
20201009,2020W41,202010,10,2020
20201010,2020W41,202010,10,2020
20201011,2020W41,202010,10,2020
20201012,2020W42,202010,10,2020
20201013,2020W42,202010,10,2020
20201014,2020W42,202010,10,2020
20201015,2020W42,202010,10,2020
20201016,2020W42,202010,10,2020
20201017,2020W42,202010,10,2020
20201018,2020W42,202010,10,2020
20201019,2020W43,202010,10,2020
20201020,2020W43,202010,10,2020
20201021,2020W43,202010,10,2020
20201022,2020W43,202010,10,2020
20201023,2020W43,202010,10,2020
20201024,2020W43,202010,10,2020
20201025,2020W43,202010,10,2020
20201026,2020W44,202010,10,2020
20201027,2020W44,202010,10,2020
20201028,2020W44,202010,10,2020
20201029,2020W44,202010,10,2020
20201030,2020W44,202010,10,2020
20201031,2020W44,202010,10,2020
20201101,2020W44,202011,11,2020
20201102,2020W45,202011,11,2020
20201103,2020W45,202011,11,2020
20201104,2020W45,202011,11,2020
20201105,2020W45,202011,11,2020
20201106,2020W45,202011,11,2020
20201107,2020W45,202011,11,2020
20201108,2020W45,202011,11,2020
20201109,2020W46,202011,11,2020
20201110,2020W46,202011,11,2020
20201111,2020W46,202011,11,2020
20201112,2020W46,202011,11,2020
20201113,2020W46,202011,11,2020
20201114,2020W46,202011,11,2020
20201115,2020W46,202011,11,2020
20201116,2020W47,202011,11,2020
20201117,2020W47,202011,11,2020
20201118,2020W47,202011,11,2020
20201119,2020W47,202011,11,2020
20201120,2020W47,202011,11,2020
20201121,2020W47,202011,11,2020
20201122,2020W47,202011,11,2020
20201123,2020W48,202011,11,2020
20201124,2020W48,202011,11,2020
20201125,2020W48,202011,11,2020
20201126,2020W48,202011,11,2020
20201127,2020W48,202011,11,2020
20201128,2020W48,202011,11,2020
20201129,2020W48,202011,11,2020
20201130,2020W49,202011,11,2020
20201201,2020W49,202012,12,2020
20201202,2020W49,202012,12,2020
20201203,2020W49,202012,12,2020
20201204,2020W49,202012,12,2020
20201205,2020W49,202012,12,2020
20201206,2020W49,202012,12,2020
20201207,2020W50,202012,12,2020
20201208,2020W50,202012,12,2020
20201209,2020W50,202012,12,2020
20201210,2020W50,202012,12,2020
20201211,2020W50,202012,12,2020
20201212,2020W50,202012,12,2020
20201213,2020W50,202012,12,2020
20201214,2020W51,202012,12,2020
20201215,2020W51,202012,12,2020
20201216,2020W51,202012,12,2020
20201217,2020W51,202012,12,2020
20201218,2020W51,202012,12,2020
20201219,2020W51,202012,12,2020
20201220,2020W51,202012,12,2020
20201221,2020W52,202012,12,2020
20201222,2020W52,202012,12,2020
20201223,2020W52,202012,12,2020
20201224,2020W52,202012,12,2020
20201225,2020W52,202012,12,2020
20201226,2020W52,202012,12,2020
20201227,2020W52,202012,12,2020
20201228,2020W53,202012,12,2020
20201229,2020W53,202012,12,2020
20201230,2020W53,202012,12,2020
20201231,2020W53,202012,12,2020
20210101,2021W53,202101,01,2021
20210102,2021W53,202101,01,2021
20210103,2021W53,202101,01,2021
20210104,2021W01,202101,01,2021
20210105,2021W01,202101,01,2021
20210106,2021W01,202101,01,2021
20210107,2021W01,202101,01,2021
20210108,2021W01,202101,01,2021
20210109,2021W01,202101,01,2021
20210110,2021W01,202101,01,2021
20210111,2021W02,202101,01,2021
20210112,2021W02,202101,01,2021
20210113,2021W02,202101,01,2021
20210114,2021W02,202101,01,2021
20210115,2021W02,202101,01,2021
20210116,2021W02,202101,01,2021
20210117,2021W02,202101,01,2021
20210118,2021W03,202101,01,2021
20210119,2021W03,202101,01,2021
20210120,2021W03,202101,01,2021
20210121,2021W03,202101,01,2021
20210122,2021W03,202101,01,2021
20210123,2021W03,202101,01,2021
20210124,2021W03,202101,01,2021
20210125,2021W04,202101,01,2021
20210126,2021W04,202101,01,2021
20210127,2021W04,202101,01,2021
20210128,2021W04,202101,01,2021
20210129,2021W04,202101,01,2021
20210130,2021W04,202101,01,2021
20210131,2021W04,202101,01,2021
20210201,2021W05,202102,02,2021
20210202,2021W05,202102,02,2021
20210203,2021W05,202102,02,2021
20210204,2021W05,202102,02,2021
20210205,2021W05,202102,02,2021
20210206,2021W05,202102,02,2021
20210207,2021W05,202102,02,2021
20210208,2021W06,202102,02,2021
20210209,2021W06,202102,02,2021
20210210,2021W06,202102,02,2021
20210211,2021W06,202102,02,2021
20210212,2021W06,202102,02,2021
20210213,2021W06,202102,02,2021
20210214,2021W06,202102,02,2021
20210215,2021W07,202102,02,2021
20210216,2021W07,202102,02,2021
20210217,2021W07,202102,02,2021
20210218,2021W07,202102,02,2021
20210219,2021W07,202102,02,2021
20210220,2021W07,202102,02,2021
20210221,2021W07,202102,02,2021
20210222,2021W08,202102,02,2021
20210223,2021W08,202102,02,2021
20210224,2021W08,202102,02,2021
20210225,2021W08,202102,02,2021
20210226,2021W08,202102,02,2021
20210227,2021W08,202102,02,2021
20210228,2021W08,202102,02,2021
20210301,2021W09,202103,03,2021
20210302,2021W09,202103,03,2021
20210303,2021W09,202103,03,2021
20210304,2021W09,202103,03,2021
20210305,2021W09,202103,03,2021
20210306,2021W09,202103,03,2021
20210307,2021W09,202103,03,2021
20210308,2021W10,202103,03,2021
20210309,2021W10,202103,03,2021
20210310,2021W10,202103,03,2021
20210311,2021W10,202103,03,2021
20210312,2021W10,202103,03,2021
20210313,2021W10,202103,03,2021
20210314,2021W10,202103,03,2021
20210315,2021W11,202103,03,2021
20210316,2021W11,202103,03,2021
20210317,2021W11,202103,03,2021
20210318,2021W11,202103,03,2021
20210319,2021W11,202103,03,2021
20210320,2021W11,202103,03,2021
20210321,2021W11,202103,03,2021
20210322,2021W12,202103,03,2021
20210323,2021W12,202103,03,2021
20210324,2021W12,202103,03,2021
20210325,2021W12,202103,03,2021
20210326,2021W12,202103,03,2021
20210327,2021W12,202103,03,2021
20210328,2021W12,202103,03,2021
20210329,2021W13,202103,03,2021
20210330,2021W13,202103,03,2021
20210331,2021W13,202103,03,2021
20210401,2021W13,202104,04,2021
20210402,2021W13,202104,04,2021
20210403,2021W13,202104,04,2021
20210404,2021W13,202104,04,2021
20210405,2021W14,202104,04,2021
20210406,2021W14,202104,04,2021
20210407,2021W14,202104,04,2021
20210408,2021W14,202104,04,2021
20210409,2021W14,202104,04,2021
20210410,2021W14,202104,04,2021
20210411,2021W14,202104,04,2021
20210412,2021W15,202104,04,2021
20210413,2021W15,202104,04,2021
20210414,2021W15,202104,04,2021
20210415,2021W15,202104,04,2021
20210416,2021W15,202104,04,2021
20210417,2021W15,202104,04,2021
20210418,2021W15,202104,04,2021
20210419,2021W16,202104,04,2021
20210420,2021W16,202104,04,2021
20210421,2021W16,202104,04,2021
20210422,2021W16,202104,04,2021
20210423,2021W16,202104,04,2021
20210424,2021W16,202104,04,2021
20210425,2021W16,202104,04,2021
20210426,2021W17,202104,04,2021
20210427,2021W17,202104,04,2021
20210428,2021W17,202104,04,2021
20210429,2021W17,202104,04,2021
20210430,2021W17,202104,04,2021
20210501,2021W17,202105,05,2021
20210502,2021W17,202105,05,2021
20210503,2021W18,202105,05,2021
20210504,2021W18,202105,05,2021
20210505,2021W18,202105,05,2021
20210506,2021W18,202105,05,2021
20210507,2021W18,202105,05,2021
20210508,2021W18,202105,05,2021
20210509,2021W18,202105,05,2021
20210510,2021W19,202105,05,2021
20210511,2021W19,202105,05,2021
20210512,2021W19,202105,05,2021
20210513,2021W19,202105,05,2021
20210514,2021W19,202105,05,2021
20210515,2021W19,202105,05,2021
20210516,2021W19,202105,05,2021
20210517,2021W20,202105,05,2021
20210518,2021W20,202105,05,2021
20210519,2021W20,202105,05,2021
20210520,2021W20,202105,05,2021
20210521,2021W20,202105,05,2021
20210522,2021W20,202105,05,2021
20210523,2021W20,202105,05,2021
20210524,2021W21,202105,05,2021
20210525,2021W21,202105,05,2021
20210526,2021W21,202105,05,2021
20210527,2021W21,202105,05,2021
20210528,2021W21,202105,05,2021
20210529,2021W21,202105,05,2021
20210530,2021W21,202105,05,2021
20210531,2021W22,202105,05,2021
20210601,2021W22,202106,06,2021
20210602,2021W22,202106,06,2021
20210603,2021W22,202106,06,2021
20210604,2021W22,202106,06,2021
20210605,2021W22,202106,06,2021
20210606,2021W22,202106,06,2021
20210607,2021W23,202106,06,2021
20210608,2021W23,202106,06,2021
20210609,2021W23,202106,06,2021
20210610,2021W23,202106,06,2021
20210611,2021W23,202106,06,2021
20210612,2021W23,202106,06,2021
20210613,2021W23,202106,06,2021
20210614,2021W24,202106,06,2021
20210615,2021W24,202106,06,2021
20210616,2021W24,202106,06,2021
20210617,2021W24,202106,06,2021
20210618,2021W24,202106,06,2021
20210619,2021W24,202106,06,2021
20210620,2021W24,202106,06,2021
20210621,2021W25,202106,06,2021
20210622,2021W25,202106,06,2021
20210623,2021W25,202106,06,2021
20210624,2021W25,202106,06,2021
20210625,2021W25,202106,06,2021
20210626,2021W25,202106,06,2021
20210627,2021W25,202106,06,2021
20210628,2021W26,202106,06,2021
20210629,2021W26,202106,06,2021
20210630,2021W26,202106,06,2021
20210701,2021W26,202107,07,2021
20210702,2021W26,202107,07,2021
20210703,2021W26,202107,07,2021
20210704,2021W26,202107,07,2021
20210705,2021W27,202107,07,2021
20210706,2021W27,202107,07,2021
20210707,2021W27,202107,07,2021
20210708,2021W27,202107,07,2021
20210709,2021W27,202107,07,2021
20210710,2021W27,202107,07,2021
20210711,2021W27,202107,07,2021
20210712,2021W28,202107,07,2021
20210713,2021W28,202107,07,2021
20210714,2021W28,202107,07,2021
20210715,2021W28,202107,07,2021
20210716,2021W28,202107,07,2021
20210717,2021W28,202107,07,2021
20210718,2021W28,202107,07,2021
20210719,2021W29,202107,07,2021
20210720,2021W29,202107,07,2021
20210721,2021W29,202107,07,2021
20210722,2021W29,202107,07,2021
20210723,2021W29,202107,07,2021
20210724,2021W29,202107,07,2021
20210725,2021W29,202107,07,2021
20210726,2021W30,202107,07,2021
20210727,2021W30,202107,07,2021
20210728,2021W30,202107,07,2021
20210729,2021W30,202107,07,2021
20210730,2021W30,202107,07,2021
20210731,2021W30,202107,07,2021
20210801,2021W30,202108,08,2021
20210802,2021W31,202108,08,2021
20210803,2021W31,202108,08,2021
20210804,2021W31,202108,08,2021
20210805,2021W31,202108,08,2021
20210806,2021W31,202108,08,2021
20210807,2021W31,202108,08,2021
20210808,2021W31,202108,08,2021
20210809,2021W32,202108,08,2021
20210810,2021W32,202108,08,2021
20210811,2021W32,202108,08,2021
20210812,2021W32,202108,08,2021
20210813,2021W32,202108,08,2021
20210814,2021W32,202108,08,2021
20210815,2021W32,202108,08,2021
20210816,2021W33,202108,08,2021
20210817,2021W33,202108,08,2021
20210818,2021W33,202108,08,2021
20210819,2021W33,202108,08,2021
20210820,2021W33,202108,08,2021
20210821,2021W33,202108,08,2021
20210822,2021W33,202108,08,2021
20210823,2021W34,202108,08,2021
20210824,2021W34,202108,08,2021
20210825,2021W34,202108,08,2021
20210826,2021W34,202108,08,2021
20210827,2021W34,202108,08,2021
20210828,2021W34,202108,08,2021
20210829,2021W34,202108,08,2021
20210830,2021W35,202108,08,2021
20210831,2021W35,202108,08,2021
20210901,2021W35,202109,09,2021
20210902,2021W35,202109,09,2021
20210903,2021W35,202109,09,2021
20210904,2021W35,202109,09,2021
20210905,2021W35,202109,09,2021
20210906,2021W36,202109,09,2021
20210907,2021W36,202109,09,2021
20210908,2021W36,202109,09,2021
20210909,2021W36,202109,09,2021
20210910,2021W36,202109,09,2021
20210911,2021W36,202109,09,2021
20210912,2021W36,202109,09,2021
20210913,2021W37,202109,09,2021
20210914,2021W37,202109,09,2021
20210915,2021W37,202109,09,2021
20210916,2021W37,202109,09,2021
20210917,2021W37,202109,09,2021
20210918,2021W37,202109,09,2021
20210919,2021W37,202109,09,2021
20210920,2021W38,202109,09,2021
20210921,2021W38,202109,09,2021
20210922,2021W38,202109,09,2021
20210923,2021W38,202109,09,2021
20210924,2021W38,202109,09,2021
20210925,2021W38,202109,09,2021
20210926,2021W38,202109,09,2021
20210927,2021W39,202109,09,2021
20210928,2021W39,202109,09,2021
20210929,2021W39,202109,09,2021
20210930,2021W39,202109,09,2021
20211001,2021W39,202110,10,2021
20211002,2021W39,202110,10,2021
20211003,2021W39,202110,10,2021
20211004,2021W40,202110,10,2021
20211005,2021W40,202110,10,2021
20211006,2021W40,202110,10,2021
20211007,2021W40,202110,10,2021
20211008,2021W40,202110,10,2021
20211009,2021W40,202110,10,2021
20211010,2021W40,202110,10,2021
20211011,2021W41,202110,10,2021
20211012,2021W41,202110,10,2021
20211013,2021W41,202110,10,2021
20211014,2021W41,202110,10,2021
20211015,2021W41,202110,10,2021
20211016,2021W41,202110,10,2021
20211017,2021W41,202110,10,2021
20211018,2021W42,202110,10,2021
20211019,2021W42,202110,10,2021
20211020,2021W42,202110,10,2021
20211021,2021W42,202110,10,2021
20211022,2021W42,202110,10,2021
20211023,2021W42,202110,10,2021
20211024,2021W42,202110,10,2021
20211025,2021W43,202110,10,2021
20211026,2021W43,202110,10,2021
20211027,2021W43,202110,10,2021
20211028,2021W43,202110,10,2021
20211029,2021W43,202110,10,2021
20211030,2021W43,202110,10,2021
20211031,2021W43,202110,10,2021
20211101,2021W44,202111,11,2021
20211102,2021W44,202111,11,2021
20211103,2021W44,202111,11,2021
20211104,2021W44,202111,11,2021
20211105,2021W44,202111,11,2021
20211106,2021W44,202111,11,2021
20211107,2021W44,202111,11,2021
20211108,2021W45,202111,11,2021
20211109,2021W45,202111,11,2021
20211110,2021W45,202111,11,2021
20211111,2021W45,202111,11,2021
20211112,2021W45,202111,11,2021
20211113,2021W45,202111,11,2021
20211114,2021W45,202111,11,2021
20211115,2021W46,202111,11,2021
20211116,2021W46,202111,11,2021
20211117,2021W46,202111,11,2021
20211118,2021W46,202111,11,2021
20211119,2021W46,202111,11,2021
20211120,2021W46,202111,11,2021
20211121,2021W46,202111,11,2021
20211122,2021W47,202111,11,2021
20211123,2021W47,202111,11,2021
20211124,2021W47,202111,11,2021
20211125,2021W47,202111,11,2021
20211126,2021W47,202111,11,2021
20211127,2021W47,202111,11,2021
20211128,2021W47,202111,11,2021
20211129,2021W48,202111,11,2021
20211130,2021W48,202111,11,2021
20211201,2021W48,202112,12,2021
20211202,2021W48,202112,12,2021
20211203,2021W48,202112,12,2021
20211204,2021W48,202112,12,2021
20211205,2021W48,202112,12,2021
20211206,2021W49,202112,12,2021
20211207,2021W49,202112,12,2021
20211208,2021W49,202112,12,2021
20211209,2021W49,202112,12,2021
20211210,2021W49,202112,12,2021
20211211,2021W49,202112,12,2021
20211212,2021W49,202112,12,2021
20211213,2021W50,202112,12,2021
20211214,2021W50,202112,12,2021
20211215,2021W50,202112,12,2021
20211216,2021W50,202112,12,2021
20211217,2021W50,202112,12,2021
20211218,2021W50,202112,12,2021
20211219,2021W50,202112,12,2021
20211220,2021W51,202112,12,2021
20211221,2021W51,202112,12,2021
20211222,2021W51,202112,12,2021
20211223,2021W51,202112,12,2021
20211224,2021W51,202112,12,2021
20211225,2021W51,202112,12,2021
20211226,2021W51,202112,12,2021
20211227,2021W52,202112,12,2021
20211228,2021W52,202112,12,2021
20211229,2021W52,202112,12,2021
20211230,2021W52,202112,12,2021
20211231,2021W52,202112,12,2021
20220101,2022W52,202201,01,2022
20220102,2022W52,202201,01,2022
20220103,2022W01,202201,01,2022
20220104,2022W01,202201,01,2022
20220105,2022W01,202201,01,2022
20220106,2022W01,202201,01,2022
20220107,2022W01,202201,01,2022
20220108,2022W01,202201,01,2022
20220109,2022W01,202201,01,2022
20220110,2022W02,202201,01,2022
20220111,2022W02,202201,01,2022
20220112,2022W02,202201,01,2022
20220113,2022W02,202201,01,2022
20220114,2022W02,202201,01,2022
20220115,2022W02,202201,01,2022
20220116,2022W02,202201,01,2022
20220117,2022W03,202201,01,2022
20220118,2022W03,202201,01,2022
20220119,2022W03,202201,01,2022
20220120,2022W03,202201,01,2022
20220121,2022W03,202201,01,2022
20220122,2022W03,202201,01,2022
20220123,2022W03,202201,01,2022
20220124,2022W04,202201,01,2022
20220125,2022W04,202201,01,2022
20220126,2022W04,202201,01,2022
20220127,2022W04,202201,01,2022
20220128,2022W04,202201,01,2022
20220129,2022W04,202201,01,2022
20220130,2022W04,202201,01,2022
20220131,2022W05,202201,01,2022
20220201,2022W05,202202,02,2022
20220202,2022W05,202202,02,2022
20220203,2022W05,202202,02,2022
20220204,2022W05,202202,02,2022
20220205,2022W05,202202,02,2022
20220206,2022W05,202202,02,2022
20220207,2022W06,202202,02,2022
20220208,2022W06,202202,02,2022
20220209,2022W06,202202,02,2022
20220210,2022W06,202202,02,2022
20220211,2022W06,202202,02,2022
20220212,2022W06,202202,02,2022
20220213,2022W06,202202,02,2022
20220214,2022W07,202202,02,2022
20220215,2022W07,202202,02,2022
20220216,2022W07,202202,02,2022
20220217,2022W07,202202,02,2022
20220218,2022W07,202202,02,2022
20220219,2022W07,202202,02,2022
20220220,2022W07,202202,02,2022
20220221,2022W08,202202,02,2022
20220222,2022W08,202202,02,2022
20220223,2022W08,202202,02,2022
20220224,2022W08,202202,02,2022
20220225,2022W08,202202,02,2022
20220226,2022W08,202202,02,2022
20220227,2022W08,202202,02,2022
20220228,2022W09,202202,02,2022
20220301,2022W09,202203,03,2022
20220302,2022W09,202203,03,2022
20220303,2022W09,202203,03,2022
20220304,2022W09,202203,03,2022
20220305,2022W09,202203,03,2022
20220306,2022W09,202203,03,2022
20220307,2022W10,202203,03,2022
20220308,2022W10,202203,03,2022
20220309,2022W10,202203,03,2022
20220310,2022W10,202203,03,2022
20220311,2022W10,202203,03,2022
20220312,2022W10,202203,03,2022
20220313,2022W10,202203,03,2022
20220314,2022W11,202203,03,2022
20220315,2022W11,202203,03,2022
20220316,2022W11,202203,03,2022
20220317,2022W11,202203,03,2022
20220318,2022W11,202203,03,2022
20220319,2022W11,202203,03,2022
20220320,2022W11,202203,03,2022
20220321,2022W12,202203,03,2022
20220322,2022W12,202203,03,2022
20220323,2022W12,202203,03,2022
20220324,2022W12,202203,03,2022
20220325,2022W12,202203,03,2022
20220326,2022W12,202203,03,2022
20220327,2022W12,202203,03,2022
20220328,2022W13,202203,03,2022
20220329,2022W13,202203,03,2022
20220330,2022W13,202203,03,2022
20220331,2022W13,202203,03,2022
20220401,2022W13,202204,04,2022
20220402,2022W13,202204,04,2022
20220403,2022W13,202204,04,2022
20220404,2022W14,202204,04,2022
20220405,2022W14,202204,04,2022
20220406,2022W14,202204,04,2022
20220407,2022W14,202204,04,2022
20220408,2022W14,202204,04,2022
20220409,2022W14,202204,04,2022
20220410,2022W14,202204,04,2022
20220411,2022W15,202204,04,2022
20220412,2022W15,202204,04,2022
20220413,2022W15,202204,04,2022
20220414,2022W15,202204,04,2022
20220415,2022W15,202204,04,2022
20220416,2022W15,202204,04,2022
20220417,2022W15,202204,04,2022
20220418,2022W16,202204,04,2022
20220419,2022W16,202204,04,2022
20220420,2022W16,202204,04,2022
20220421,2022W16,202204,04,2022
20220422,2022W16,202204,04,2022
20220423,2022W16,202204,04,2022
20220424,2022W16,202204,04,2022
20220425,2022W17,202204,04,2022
20220426,2022W17,202204,04,2022
20220427,2022W17,202204,04,2022
20220428,2022W17,202204,04,2022
20220429,2022W17,202204,04,2022
20220430,2022W17,202204,04,2022
20220501,2022W17,202205,05,2022
20220502,2022W18,202205,05,2022
20220503,2022W18,202205,05,2022
20220504,2022W18,202205,05,2022
20220505,2022W18,202205,05,2022
20220506,2022W18,202205,05,2022
20220507,2022W18,202205,05,2022
20220508,2022W18,202205,05,2022
20220509,2022W19,202205,05,2022
20220510,2022W19,202205,05,2022
20220511,2022W19,202205,05,2022
20220512,2022W19,202205,05,2022
20220513,2022W19,202205,05,2022
20220514,2022W19,202205,05,2022
20220515,2022W19,202205,05,2022
20220516,2022W20,202205,05,2022
20220517,2022W20,202205,05,2022
20220518,2022W20,202205,05,2022
20220519,2022W20,202205,05,2022
20220520,2022W20,202205,05,2022
20220521,2022W20,202205,05,2022
20220522,2022W20,202205,05,2022
20220523,2022W21,202205,05,2022
20220524,2022W21,202205,05,2022
20220525,2022W21,202205,05,2022
20220526,2022W21,202205,05,2022
20220527,2022W21,202205,05,2022
20220528,2022W21,202205,05,2022
20220529,2022W21,202205,05,2022
20220530,2022W22,202205,05,2022
20220531,2022W22,202205,05,2022
20220601,2022W22,202206,06,2022
20220602,2022W22,202206,06,2022
20220603,2022W22,202206,06,2022
20220604,2022W22,202206,06,2022
20220605,2022W22,202206,06,2022
20220606,2022W23,202206,06,2022
20220607,2022W23,202206,06,2022
20220608,2022W23,202206,06,2022
20220609,2022W23,202206,06,2022
20220610,2022W23,202206,06,2022
20220611,2022W23,202206,06,2022
20220612,2022W23,202206,06,2022
20220613,2022W24,202206,06,2022
20220614,2022W24,202206,06,2022
20220615,2022W24,202206,06,2022
20220616,2022W24,202206,06,2022
20220617,2022W24,202206,06,2022
20220618,2022W24,202206,06,2022
20220619,2022W24,202206,06,2022
20220620,2022W25,202206,06,2022
20220621,2022W25,202206,06,2022
20220622,2022W25,202206,06,2022
20220623,2022W25,202206,06,2022
20220624,2022W25,202206,06,2022
20220625,2022W25,202206,06,2022
20220626,2022W25,202206,06,2022
20220627,2022W26,202206,06,2022
20220628,2022W26,202206,06,2022
20220629,2022W26,202206,06,2022
20220630,2022W26,202206,06,2022
20220701,2022W26,202207,07,2022
20220702,2022W26,202207,07,2022
20220703,2022W26,202207,07,2022
20220704,2022W27,202207,07,2022
20220705,2022W27,202207,07,2022
20220706,2022W27,202207,07,2022
20220707,2022W27,202207,07,2022
20220708,2022W27,202207,07,2022
20220709,2022W27,202207,07,2022
20220710,2022W27,202207,07,2022
20220711,2022W28,202207,07,2022
20220712,2022W28,202207,07,2022
20220713,2022W28,202207,07,2022
20220714,2022W28,202207,07,2022
20220715,2022W28,202207,07,2022
20220716,2022W28,202207,07,2022
20220717,2022W28,202207,07,2022
20220718,2022W29,202207,07,2022
20220719,2022W29,202207,07,2022
20220720,2022W29,202207,07,2022
20220721,2022W29,202207,07,2022
20220722,2022W29,202207,07,2022
20220723,2022W29,202207,07,2022
20220724,2022W29,202207,07,2022
20220725,2022W30,202207,07,2022
20220726,2022W30,202207,07,2022
20220727,2022W30,202207,07,2022
20220728,2022W30,202207,07,2022
20220729,2022W30,202207,07,2022
20220730,2022W30,202207,07,2022
20220731,2022W30,202207,07,2022
20220801,2022W31,202208,08,2022
20220802,2022W31,202208,08,2022
20220803,2022W31,202208,08,2022
20220804,2022W31,202208,08,2022
20220805,2022W31,202208,08,2022
20220806,2022W31,202208,08,2022
20220807,2022W31,202208,08,2022
20220808,2022W32,202208,08,2022
20220809,2022W32,202208,08,2022
20220810,2022W32,202208,08,2022
20220811,2022W32,202208,08,2022
20220812,2022W32,202208,08,2022
20220813,2022W32,202208,08,2022
20220814,2022W32,202208,08,2022
20220815,2022W33,202208,08,2022
20220816,2022W33,202208,08,2022
20220817,2022W33,202208,08,2022
20220818,2022W33,202208,08,2022
20220819,2022W33,202208,08,2022
20220820,2022W33,202208,08,2022
20220821,2022W33,202208,08,2022
20220822,2022W34,202208,08,2022
20220823,2022W34,202208,08,2022
20220824,2022W34,202208,08,2022
20220825,2022W34,202208,08,2022
20220826,2022W34,202208,08,2022
20220827,2022W34,202208,08,2022
20220828,2022W34,202208,08,2022
20220829,2022W35,202208,08,2022
20220830,2022W35,202208,08,2022
20220831,2022W35,202208,08,2022
20220901,2022W35,202209,09,2022
20220902,2022W35,202209,09,2022
20220903,2022W35,202209,09,2022
20220904,2022W35,202209,09,2022
20220905,2022W36,202209,09,2022
20220906,2022W36,202209,09,2022
20220907,2022W36,202209,09,2022
20220908,2022W36,202209,09,2022
20220909,2022W36,202209,09,2022
20220910,2022W36,202209,09,2022
20220911,2022W36,202209,09,2022
20220912,2022W37,202209,09,2022
20220913,2022W37,202209,09,2022
20220914,2022W37,202209,09,2022
20220915,2022W37,202209,09,2022
20220916,2022W37,202209,09,2022
20220917,2022W37,202209,09,2022
20220918,2022W37,202209,09,2022
20220919,2022W38,202209,09,2022
20220920,2022W38,202209,09,2022
20220921,2022W38,202209,09,2022
20220922,2022W38,202209,09,2022
20220923,2022W38,202209,09,2022
20220924,2022W38,202209,09,2022
20220925,2022W38,202209,09,2022
20220926,2022W39,202209,09,2022
20220927,2022W39,202209,09,2022
