KindOfQuery;Shift;Country;Week;#Eq;#Vars;Eq. creation time;Solve time;Average squared error
WithJHURegions;7;NL;2020W45;43;188;2.681718518;0.283218594;0.08558779261923077
WithJHURegions;7;NL;2020W46;43;188;2.689270769;0.251725262;0.06790166995288664
WithJHURegions;7;NL;2020W47;43;188;2.738995649;0.252751942;0.04148442015889649
WithJHURegions;7;NL;2020W48;43;188;2.735563112;0.270728497;0.025103502813486174
WithJHURegions;7;NL;2020W49;43;188;2.669879557;0.266231704;0.06565946372728781
WithJHURegions;7;NL;2020W50;43;188;2.728052346;0.15033151;0.10553241440453329
WithJHURegions;7;NL;2020W51;43;188;2.622243796;0.224917924;0.10951111527760686
WithJHURegions;7;NL;2020W52;43;188;2.634294934;0.235193603;0.05599909032306708
WithJHURegions;7;NL;2021W01;43;188;2.694777964;0.289843619;0.03379357613966827
WithJHURegions;7;NL;2021W02;43;188;2.697151481;0.231394953;0.02872275360369189
WithJHURegions;7;NL;2021W03;43;188;2.690486087;0.23990062;0.023096843538200174
WithJHURegions;7;NL;2021W04;43;188;2.553909655;0.1427655;0.04394616770831705
WithJHURegions;7;NL;2021W05;43;188;2.613203622;0.236659102;0.08743848887061909
WithJHURegions;7;NL;2021W06;43;188;2.545753967;0.238078436;0.10107357659131962
WithJHURegions;7;SE;2020W05;14;11;2.730003661;0.231456135;1.6408113909591638E-5
WithJHURegions;7;SE;2020W06;18;13;2.731790853;0.231521437;2.734034250851641E-4
WithJHURegions;7;SE;2020W07;18;13;2.772135851;0.194459304;1.0098057877672814E-4
WithJHURegions;7;SE;2020W08;18;13;2.787782468;0.234793546;4.4710207288741827E-4
WithJHURegions;7;SE;2020W09;18;13;2.778693337;0.227197364;3.8585501630036584E-4
WithJHURegions;7;SE;2020W10;18;13;2.800163609;0.234845927;7.477161666321243E-5
WithJHURegions;7;SE;2020W11;18;13;2.798692382;0.231601056;3.0186863501003767E-4
WithJHURegions;7;SE;2020W12;60;13;2.681615415;0.246636764;1.566118956075201E-5
WithJHURegions;7;SE;2020W13;60;13;2.790993391;0.233300737;5.147563191509209E-5
WithJHURegions;7;SE;2020W14;60;13;2.831682012;0.288869388;6.024190194334941E-4
WithJHURegions;7;SE;2020W15;60;13;2.778074112;0.236222657;0.0014557446950536413
WithJHURegions;7;SE;2020W16;60;13;2.816638481;0.233773569;2.961909988261633E-4
WithJHURegions;7;SE;2020W17;60;13;2.763222926;0.238913958;1.0108830320262871E-4
WithJHURegions;7;SE;2020W18;60;13;2.807269073;0.235723005;1.32956301715641E-5
WithJHURegions;7;SE;2020W19;60;13;2.730837008;0.201957775;1.259844675444326E-5
WithJHURegions;7;SE;2020W20;60;13;2.770982118;0.200102975;2.5953073581482362E-5
WithJHURegions;7;SE;2020W21;60;13;2.765706025;0.23837701;2.3517647257708933E-8
WithJHURegions;7;SE;2020W22;60;13;2.762097206;0.237317364;0.0010014711837239099
WithJHURegions;7;SE;2020W23;60;76;2.792884502;0.287397951;0.06984535660476122
WithJHURegions;7;SE;2020W24;60;160;2.773205613;0.240862416;0.045716723285054266
WithJHURegions;7;SE;2020W25;60;160;2.778833849;0.247774772;0.0016646139219135242
WithJHURegions;7;SE;2020W26;60;160;2.767398089;0.257091099;0.0013208217177474433
WithJHURegions;7;SE;2020W27;60;160;2.774160912;0.237566352;0.0024968509768499058
WithJHURegions;7;SE;2020W28;60;160;2.666306755;0.142303283;0.003590858223408535
WithJHURegions;7;SE;2020W29;60;160;2.658757716;0.216062485;0.0045769242191328234
WithJHURegions;7;SE;2020W30;60;223;2.756305603;0.237779999;0.003666600497489039
WithJHURegions;7;SE;2020W31;60;307;2.732463626;0.24022762;0.10609693582124631
WithJHURegions;7;SE;2020W32;60;307;2.738738322;0.23931967;0.04563447101660524
WithJHURegions;7;SE;2020W33;60;307;2.738576428;0.222739752;0.07205109452453196
WithJHURegions;7;SE;2020W34;60;307;2.749472514;0.275204543;0.0584552043275728
WithJHURegions;7;SE;2020W35;60;307;2.633136435;0.241013345;0.04384815381107797
WithJHURegions;7;SE;2020W36;60;307;2.736421443;0.245756541;0.049974910567376594
WithJHURegions;7;SE;2020W37;60;307;2.703917633;0.262646769;0.01950927209439235
WithJHURegions;7;SE;2020W38;60;307;2.742848255;0.23101473;0.015778388020317193
WithJHURegions;7;SE;2020W39;60;307;2.56338918;0.238644715;0.015027524778509296
WithJHURegions;7;SE;2020W40;60;307;2.650599298;0.249696202;0.016844374475346403
WithJHURegions;7;SE;2020W41;60;307;2.633413637;0.238985475;0.045974682744795325
WithJHURegions;7;SE;2020W42;60;307;2.583986703;0.261771925;0.015184427712860668
WithJHURegions;7;SE;2020W43;60;307;2.677756682;0.271110041;0.015229559943347109
WithJHURegions;7;SE;2020W44;60;307;2.658300171;0.23769507;0.041761906013051166
WithJHURegions;7;SE;2020W45;60;307;2.671412841;0.163393473;0.018411223785632848
WithJHURegions;7;SE;2020W46;60;307;2.684625176;0.231024018;0.02670859974664865
WithJHURegions;7;SE;2020W47;60;307;2.536642531;0.192333933;0.04764722183109737
WithJHURegions;7;SE;2020W48;60;307;2.652285983;0.290561594;0.05934936626893552
WithJHURegions;7;SE;2020W49;60;307;2.682643261;0.266381512;0.08569929213047739
WithJHURegions;7;SE;2020W50;60;307;2.595570382;0.303173705;0.07931141609260291
WithJHURegions;7;SE;2020W51;60;307;2.666238156;0.210231355;0.06348078121808555
WithJHURegions;7;SE;2020W52;60;307;2.666200441;0.232759947;0.040911362957890274
WithJHURegions;7;SE;2021W01;60;307;2.518281353;0.20369468;0.03854939411987629
WithJHURegions;7;SE;2021W02;60;307;2.570534592;0.236642267;0.04472315620978109
WithJHURegions;7;SE;2021W03;60;307;2.513220863;0.240659662;0.03234846688095339
WithJHURegions;7;SE;2021W04;60;307;2.539247433;0.240083674;0.037690993833595005
WithJHURegions;7;SE;2021W05;60;307;2.491949919;0.283450746;0.057657314575845796
WithJHURegions;7;SE;2021W06;60;307;2.637665902;0.237279997;0.06572705721652526
WithJHURegions;7;DE;2020W05;15;22;2.710199092;0.272280667;1.7441736183147503E-4
WithJHURegions;7;DE;2020W06;19;24;2.876552619;0.230439089;9.709391634934489E-4
WithJHURegions;7;DE;2020W07;19;24;2.834949971;0.24123642;5.159962954907596E-4
WithJHURegions;7;DE;2020W08;19;24;2.752420749;0.226521289;0.002361287664123725
WithJHURegions;7;DE;2020W09;19;24;2.704163463;0.228795352;0.0022746661144691827
WithJHURegions;7;DE;2020W10;19;24;2.840141482;0.246743689;0.0014556252067549757
WithJHURegions;7;DE;2020W11;19;24;2.747909568;0.21993286;1.6134075462307523E-4
WithJHURegions;7;DE;2020W12;51;24;2.860608121;0.235232292;1.104439479885179E-5
WithJHURegions;7;DE;2020W13;51;24;2.875865996;0.225914499;1.453371881109977E-4
WithJHURegions;7;DE;2020W14;51;24;2.80817804;0.222724315;8.792525354149997E-4
WithJHURegions;7;DE;2020W15;51;24;2.79332064;0.22493126;7.444542549748285E-4
WithJHURegions;7;DE;2020W16;51;24;2.837951785;0.285118019;9.95631468248246E-5
WithJHURegions;7;DE;2020W17;51;24;2.786684509;0.222467226;8.142452670962772E-5
WithJHURegions;7;DE;2020W18;51;24;2.816544579;0.251236501;1.1622785969661877E-5
WithJHURegions;7;DE;2020W19;51;24;2.87893954;0.234913671;1.3324983639989273E-4
WithJHURegions;7;DE;2020W20;51;88;2.842771666;0.258016017;0.11451554479150726
WithJHURegions;7;DE;2020W21;51;136;2.831898765;0.284082816;0.05758914354833509
WithJHURegions;7;DE;2020W22;51;136;2.799763024;0.287303592;4.6405641432295785E-4
WithJHURegions;7;DE;2020W23;51;136;2.852713567;0.286106704;8.472909001697837E-4
WithJHURegions;7;DE;2020W24;51;136;2.834907986;0.279310008;8.870701336569848E-4
WithJHURegions;7;DE;2020W25;51;136;2.852531487;0.233241019;0.0037000407196711893
WithJHURegions;7;DE;2020W26;51;136;2.808814296;0.233328601;0.0027060454609784726
WithJHURegions;7;DE;2020W27;51;200;2.817065388;0.235820503;0.002135296216508469
WithJHURegions;7;DE;2020W28;51;248;2.754776378;0.188023966;0.09420920187226428
WithJHURegions;7;DE;2020W29;51;248;2.802535198;0.232608039;0.02737110312723127
WithJHURegions;7;DE;2020W30;51;248;2.854934197;0.274935369;0.02357580797112179
WithJHURegions;7;DE;2020W31;51;248;2.799816448;0.291765462;0.014941213006859659
WithJHURegions;7;DE;2020W32;51;248;2.795907867;0.245545266;0.016365333821449418
WithJHURegions;7;DE;2020W33;51;248;2.829745942;0.27211472;0.023685065314709434
WithJHURegions;7;DE;2020W34;51;248;2.787658031;0.190498617;0.019678329237295365
WithJHURegions;7;DE;2020W35;51;248;2.786457093;0.203407767;0.01727700595349201
WithJHURegions;7;DE;2020W36;51;248;2.793250647;0.233327832;0.019360499064931213
WithJHURegions;7;DE;2020W37;51;248;2.786441168;0.236504817;0.03183846615522186
WithJHURegions;7;DE;2020W38;51;248;2.796561867;0.204501985;0.03710805454877416
WithJHURegions;7;DE;2020W39;51;248;2.764076984;0.243531154;0.02735687535051036
WithJHURegions;7;DE;2020W40;51;248;2.768189154;0.246007132;0.033117035362456956
WithJHURegions;7;DE;2020W41;51;248;2.780651804;0.21528409;0.04298963449551105
WithJHURegions;7;DE;2020W42;51;248;2.640746975;0.280672209;0.022691123223462624
WithJHURegions;7;DE;2020W43;51;248;2.726249937;0.242058042;0.03245686882474011
WithJHURegions;7;DE;2020W44;51;248;2.736031971;0.247649123;0.0580019407270572
WithJHURegions;7;DE;2020W45;51;248;2.699038912;0.222046705;0.13165592578277552
WithJHURegions;7;DE;2020W46;51;248;2.677802052;0.232876582;0.14829221425452252
WithJHURegions;7;DE;2020W47;51;248;2.611479163;0.239005307;0.15595822589761554
WithJHURegions;7;DE;2020W48;51;248;2.722873412;0.208140067;0.14599335714896236
WithJHURegions;7;DE;2020W49;51;248;2.665678346;0.244209462;0.12285371127552265
WithJHURegions;7;DE;2020W50;51;248;2.749910459;0.224332501;0.10369542160129323
WithJHURegions;7;DE;2020W51;51;248;2.605030558;0.238243818;0.08464869223990132
WithJHURegions;7;DE;2020W52;51;248;2.714363622;0.29370051;0.06864099911406443
WithJHURegions;7;DE;2021W01;51;248;2.747779781;0.237181936;0.09431471885983159
WithJHURegions;7;DE;2021W02;51;248;2.734668506;0.236870999;0.10732686800179635
WithJHURegions;7;DE;2021W03;51;248;2.557680312;0.22393007;0.10191743287840647
WithJHURegions;7;DE;2021W04;51;248;2.688803807;0.291632062;0.07399582467822649
WithJHURegions;7;DE;2021W05;51;248;2.695283419;0.235841454;0.05648218360230399
WithJHURegions;7;DE;2021W06;51;248;2.622960385;0.23849092;0.03199960319417052
WithJHURegions;7;IT;2020W05;15;27;2.754139752;0.164253997;0.0012116120271055016
WithJHURegions;7;IT;2020W06;19;29;2.885060913;0.236946986;9.203639725054435E-4
WithJHURegions;7;IT;2020W07;19;29;2.710976969;0.165822096;4.420620303563523E-4
WithJHURegions;7;IT;2020W08;19;29;2.896786516;0.225632264;6.62476642863883E-4
WithJHURegions;7;IT;2020W09;19;29;2.768680276;0.140540253;5.586234655802112E-5
WithJHURegions;7;IT;2020W10;19;29;2.939178938;0.290488116;8.692370601750388E-4
WithJHURegions;7;IT;2020W11;19;29;2.859370002;0.198495901;0.008000499773171924
WithJHURegions;7;IT;2020W12;61;29;2.912514567;0.226421971;0.011783742397061769
WithJHURegions;7;IT;2020W13;61;29;2.935718882;0.286240171;0.00865105578911798
WithJHURegions;7;IT;2020W14;61;29;2.832195364;0.23694999;0.0029656028467729754
WithJHURegions;7;IT;2020W15;61;29;2.808322798;0.28076426;0.002526060260080347
WithJHURegions;7;IT;2020W16;61;29;2.889184185;0.285331175;4.738274259090765E-4
WithJHURegions;7;IT;2020W17;61;29;2.882228876;0.164889283;1.6216339463116217E-4
WithJHURegions;7;IT;2020W18;61;29;2.896070489;0.184676566;0.001082136601299632
WithJHURegions;7;IT;2020W19;61;29;2.899192367;0.237102665;0.0011753698833667405
WithJHURegions;7;IT;2020W20;61;113;2.909146841;0.236763441;0.05885512273497606
WithJHURegions;7;IT;2020W21;61;176;2.906058976;0.246863467;0.029074731115056464
WithJHURegions;7;IT;2020W22;61;176;2.87135765;0.227139599;2.9684190010702494E-4
WithJHURegions;7;IT;2020W23;61;176;2.851252793;0.226373151;2.9085165120331876E-4
WithJHURegions;7;IT;2020W24;61;176;2.784572383;0.256744886;5.255660607553634E-4
WithJHURegions;7;IT;2020W25;61;176;2.879329721;0.278356309;2.3811108740103224E-4
WithJHURegions;7;IT;2020W26;61;176;2.886189905;0.237179281;4.0440426468550824E-4
WithJHURegions;7;IT;2020W27;61;260;2.870952982;0.230652106;4.6032837900790576E-4
WithJHURegions;7;IT;2020W28;61;323;2.896790279;0.235756804;0.08436724222612148
WithJHURegions;7;IT;2020W29;61;323;2.890717356;0.292306388;0.02077360074508134
WithJHURegions;7;IT;2020W30;61;323;2.801966031;0.239064812;0.02276700986380311
WithJHURegions;7;IT;2020W31;61;323;2.850861255;0.234760854;0.024767228331809995
WithJHURegions;7;IT;2020W32;61;323;2.845611074;0.24022112;0.00895053588287596
WithJHURegions;7;IT;2020W33;61;323;2.872565567;0.234749191;0.024635164617203463
WithJHURegions;7;IT;2020W34;61;323;2.809154402;0.243167974;0.021801578504479988
WithJHURegions;7;IT;2020W35;61;323;2.752132824;0.165118085;0.015409104837281067
WithJHURegions;7;IT;2020W36;61;323;2.839065178;0.287443692;0.011910136984025455
WithJHURegions;7;IT;2020W37;61;323;2.742143009;0.279998439;0.027294754302642738
WithJHURegions;7;IT;2020W38;61;323;2.749180522;0.239058037;0.021624299794231805
WithJHURegions;7;IT;2020W39;61;323;2.730467063;0.163043771;0.04584985321462448
WithJHURegions;7;IT;2020W40;61;323;2.824286489;0.220893747;0.04733948254777344
WithJHURegions;7;IT;2020W41;61;323;2.803627993;0.241723985;0.027540437206082066
WithJHURegions;7;IT;2020W42;61;323;2.727554919;0.237794381;0.03749860446281714
WithJHURegions;7;IT;2020W43;61;323;2.725542625;0.264453792;0.07840621282918288
WithJHURegions;7;IT;2020W44;61;323;2.695998659;0.235847529;0.1390112401940576
WithJHURegions;7;IT;2020W45;61;323;2.644226564;0.143109329;0.19103497927578184
WithJHURegions;7;IT;2020W46;61;323;2.795578883;0.285589869;0.20547007321782979
WithJHURegions;7;IT;2020W47;61;323;2.797545221;0.237394465;0.2133397927526207
WithJHURegions;7;IT;2020W48;61;323;2.727377239;0.233787462;0.20402162890279002
WithJHURegions;7;IT;2020W49;61;323;2.687829421;0.289789064;0.16995193502429315
WithJHURegions;7;IT;2020W50;61;323;2.678150614;0.239332447;0.11435672536529086
WithJHURegions;7;IT;2020W51;61;323;2.692772225;0.195483814;0.057020939178950916
WithJHURegions;7;IT;2020W52;61;323;2.76756069;0.255023135;0.02938233775366655
WithJHURegions;7;IT;2021W01;61;323;2.630861621;0.246022425;0.03394136847573655
WithJHURegions;7;IT;2021W02;61;323;2.643417998;0.261880245;0.03081275015218623
WithJHURegions;7;IT;2021W03;61;323;2.721416272;0.239121314;0.019958085808134525
WithJHURegions;7;IT;2021W04;61;323;2.674132587;0.231950262;0.037280526556465444
WithJHURegions;7;IT;2021W05;61;323;2.743404005;0.274518477;0.039596371594622516
WithJHURegions;7;IT;2021W06;61;323;2.751215718;0.245812619;0.04280411897406072
WithJHURegions;7;ES;2020W05;15;25;2.859035162;0.248752209;2.6840941134211593E-5
WithJHURegions;7;ES;2020W06;19;27;2.790951971;0.282247638;9.893054007159366E-4
WithJHURegions;7;ES;2020W07;19;27;2.904674173;0.2804605;0.0018143963965956253
WithJHURegions;7;ES;2020W08;19;27;2.889219846;0.290904507;0.0030069707859001586
WithJHURegions;7;ES;2020W09;19;27;2.93621064;0.224819439;0.0020489198988475513
WithJHURegions;7;ES;2020W10;19;27;2.900026725;0.237209741;5.715891335373385E-4
WithJHURegions;7;ES;2020W11;19;27;2.801057654;0.235933722;0.0014021800469185763
WithJHURegions;7;ES;2020W12;55;27;2.881024491;0.237445038;0.014003390570980156
WithJHURegions;7;ES;2020W13;55;27;2.778710743;0.239213165;0.0232174561786319
WithJHURegions;7;ES;2020W14;55;27;2.781681123;0.218984808;0.015470812107022352
WithJHURegions;7;ES;2020W15;55;27;2.75347795;0.227442499;0.008387502287552901
WithJHURegions;7;ES;2020W16;55;27;2.894280853;0.287142649;0.00219338128935423
WithJHURegions;7;ES;2020W17;55;27;2.908451142;0.18337871;7.755694912007702E-5
WithJHURegions;7;ES;2020W18;55;27;2.885740647;0.241023121;0.0019536021048151522
WithJHURegions;7;ES;2020W19;55;27;2.735273292;0.18871515;0.0017882003181578505
WithJHURegions;7;ES;2020W20;55;99;2.860852806;0.237344176;0.09772369452988268
WithJHURegions;7;ES;2020W21;55;153;3.068621198;0.302061027;0.048218017179961194
WithJHURegions;7;ES;2020W22;55;153;2.848892912;0.164033368;0.0011996663759237208
WithJHURegions;7;ES;2020W23;55;153;2.896356817;0.215240483;0.0015460141225692643
WithJHURegions;7;ES;2020W24;55;153;2.895136029;0.140407253;7.272292404172972E-4
WithJHURegions;7;ES;2020W25;55;153;2.836574018;0.241043228;8.009865582283119E-4
WithJHURegions;7;ES;2020W26;55;153;2.743464585;0.21425717;0.0015733168066677104
WithJHURegions;7;ES;2020W27;55;225;2.892035481;0.235523031;0.0031184802890954775
WithJHURegions;7;ES;2020W28;55;279;2.730408521;0.288729659;0.08599635250387017
WithJHURegions;7;ES;2020W29;55;279;2.853235195;0.238004944;0.02746462703804841
WithJHURegions;7;ES;2020W30;55;279;2.698585971;0.238287525;0.032066166994559296
WithJHURegions;7;ES;2020W31;55;279;2.717072447;0.239887332;0.025334131622081663
WithJHURegions;7;ES;2020W32;55;279;2.702642738;0.260371937;0.02871424623205446
WithJHURegions;7;ES;2020W33;55;279;2.730801533;0.235730107;0.029447933432789973
WithJHURegions;7;ES;2020W34;55;279;2.715721313;0.184146962;0.03205433080995392
WithJHURegions;7;ES;2020W35;55;279;2.828450396;0.23427075;0.04671755672872013
WithJHURegions;7;ES;2020W36;55;279;2.712051426;0.206355203;0.07122662058253033
WithJHURegions;7;ES;2020W37;55;279;2.815071662;0.246087157;0.09800943280716937
WithJHURegions;7;ES;2020W38;55;279;2.794368858;0.261586906;0.09616304526663098
WithJHURegions;7;ES;2020W39;55;279;2.82384816;0.236179606;0.08688279287958396
WithJHURegions;7;ES;2020W40;55;279;2.677170742;0.275309517;0.06292823592354312
WithJHURegions;7;ES;2020W41;55;279;2.82486979;0.236890389;0.05198005693148725
WithJHURegions;7;ES;2020W42;55;279;2.706010628;0.162752096;0.04737762264160573
WithJHURegions;7;ES;2020W43;55;279;2.769276071;0.241416866;0.04055237143596579
WithJHURegions;7;ES;2020W44;55;279;2.682714431;0.231462593;0.056314737904324244
WithJHURegions;7;ES;2020W45;55;279;2.781319094;0.237929778;0.06861642674260461
WithJHURegions;7;ES;2020W46;55;279;2.635071212;0.23724239;0.06600188246074987
WithJHURegions;7;ES;2020W47;55;279;2.67910502;0.278916375;0.06213974807917098
WithJHURegions;7;ES;2020W48;55;279;2.775272116;0.186479474;0.06575834537469472
WithJHURegions;7;ES;2020W49;55;279;2.793837163;0.237542498;0.04226369418751028
WithJHURegions;7;ES;2020W50;55;279;2.626097693;0.230176022;0.03877148968428369
WithJHURegions;7;ES;2020W51;55;279;2.766711096;0.235099274;0.052361083576187094
WithJHURegions;7;ES;2020W52;55;279;2.762510071;0.238814394;0.07784410635634031
WithJHURegions;7;ES;2021W01;55;279;2.740461338;0.235021188;0.052586818213715386
WithJHURegions;7;ES;2021W02;55;279;2.783737007;0.239572251;0.030336964645912574
WithJHURegions;7;ES;2021W03;55;279;2.7181451;0.235915587;0.038512288147623
WithJHURegions;7;ES;2021W04;55;279;2.744106446;0.242989213;0.09061597154123736
WithJHURegions;7;ES;2021W05;55;279;2.713045406;0.289332434;0.0873053219959466
WithJHURegions;7;ES;2021W06;55;279;2.715078365;0.285881874;0.10179253034838316
WithJHURegions;7;UK;2020W05;15;18;2.724099953;0.278590968;9.496283527948841E-4
WithJHURegions;7;UK;2020W06;19;20;2.771004137;0.277868168;0.0017774904916650499
WithJHURegions;7;UK;2020W07;19;20;2.834364212;0.235313472;0.001178497953921199
WithJHURegions;7;UK;2020W08;19;20;2.813717494;0.259514522;0.0014024981600709089
WithJHURegions;7;UK;2020W09;19;20;2.808811272;0.279091453;2.333019888508548E-4
WithJHURegions;7;UK;2020W10;19;20;2.819473734;0.271796216;8.151960937861335E-4
WithJHURegions;7;UK;2020W11;19;20;2.8304273;0.174639239;4.3490019140622517E-5
WithJHURegions;7;UK;2020W12;27;20;2.752224463;0.225125364;2.038166299801576E-6
WithJHURegions;7;UK;2020W13;27;20;2.702154937;0.257554044;5.049049860422003E-5
WithJHURegions;7;UK;2020W14;27;20;2.845907602;0.245554719;0.012651592127141864
WithJHURegions;7;UK;2020W15;27;20;2.819843987;0.269334759;0.006261284970654803
WithJHURegions;7;UK;2020W16;27;20;2.767057249;0.230351589;0.017417653709594118
WithJHURegions;7;UK;2020W17;27;20;2.780910666;0.241437165;0.019095707301309602
WithJHURegions;7;UK;2020W18;27;20;2.852145456;0.23591669;0.010522482731119906
WithJHURegions;7;UK;2020W19;27;20;2.747572549;0.185350666;1.0115487895847132E-5
WithJHURegions;7;UK;2020W20;27;20;2.817520147;0.263111877;0.004786336880375665
WithJHURegions;7;UK;2020W21;27;20;2.812028298;0.231827981;3.036065055434221E-4
WithJHURegions;7;UK;2020W22;27;20;2.736314783;0.223843959;1.1522728505173702E-6
WithJHURegions;7;UK;2020W23;27;20;2.676877245;0.276067828;5.393615668225998E-4
WithJHURegions;7;UK;2020W24;27;36;2.712622866;0.225698689;0.06652192819581733
WithJHURegions;7;UK;2020W25;27;48;2.691785413;0.280969427;0.04469034449722825
WithJHURegions;7;UK;2020W26;27;48;2.811624214;0.198918503;0.016158489752177776
WithJHURegions;7;UK;2020W27;27;48;2.819217108;0.278815139;0.016744656882236062
WithJHURegions;7;UK;2020W28;27;48;2.78856423;0.24018195;0.022158223597619747
WithJHURegions;7;UK;2020W29;27;48;2.793285349;0.22495284;0.03137362255430317
WithJHURegions;7;UK;2020W30;27;48;2.78114305;0.204241949;0.03662279601778259
WithJHURegions;7;UK;2020W31;27;64;2.705733423;0.224609913;0.03108437519635819
WithJHURegions;7;UK;2020W32;27;76;2.770918123;0.238163295;0.1029448576996573
WithJHURegions;7;UK;2020W33;27;76;2.770651945;0.247730081;0.05167068134568796
WithJHURegions;7;UK;2020W34;27;76;2.75818055;0.225210484;0.12063065450964938
WithJHURegions;7;UK;2020W35;27;76;2.773342183;0.233207006;0.03244651893084691
WithJHURegions;7;UK;2020W36;27;76;2.755501592;0.221987192;0.046474278248983265
WithJHURegions;7;UK;2020W37;27;76;2.658692152;0.223763281;0.012219213390596905
WithJHURegions;7;UK;2020W38;27;76;2.748087259;0.217338139;0.016098858171755825
WithJHURegions;7;UK;2020W39;27;76;2.771098256;0.223626598;0.020660276459874973
WithJHURegions;7;UK;2020W40;27;76;2.683983415;0.233578074;0.07926146537177241
WithJHURegions;7;UK;2020W41;27;76;2.767501223;0.200552174;0.08972797513591312
WithJHURegions;7;UK;2020W42;27;76;2.733279895;0.228631913;0.13290526963745813
WithJHURegions;7;UK;2020W43;27;76;2.636312962;0.230992721;0.15281682232227833
WithJHURegions;7;UK;2020W44;27;76;2.662731705;0.220367894;0.15371683861968574
WithJHURegions;7;UK;2020W45;27;76;2.634980008;0.253791963;0.15689994015795092
WithJHURegions;7;UK;2020W46;27;76;2.657689147;0.248593113;0.1423435996742918
WithJHURegions;7;UK;2020W47;27;76;2.73157766;0.247837279;0.10901869524456337
WithJHURegions;7;UK;2020W48;27;76;2.708176159;0.209765554;0.05299618357802354
WithJHURegions;7;UK;2020W49;27;76;2.669349991;0.235191774;0.038540368819511624
WithJHURegions;7;UK;2020W50;27;76;2.705300388;0.227445846;0.016312366147362062
WithJHURegions;7;UK;2020W51;27;76;2.621598393;0.265358747;0.010976628022640924
WithJHURegions;7;UK;2020W52;25;63;2.687245725;0.228090839;0.01928105640206865
WithJHURegions;7;UK;2021W01;25;63;2.711529738;0.201492314;0.06621994830753251
WithJHURegions;7;UK;2021W02;25;63;2.665185609;0.219282329;0.13250596072713905
WithJHURegions;7;UK;2021W03;25;63;2.666335206;0.226817263;0.14470777285942094
WithJHURegions;7;UK;2021W04;25;63;2.556356661;0.222785687;0.11962568568201806
WithJHURegions;7;UK;2021W05;25;63;2.672975166;0.288437635;0.08314652052338566
WithJHURegions;7;UK;2021W06;25;63;2.577919263;0.234765521;0.034244178664755195
WithJHURegions;8;NL;2020W05;15;18;2.760782608;0.24111607;5.326069872969102E-4
WithJHURegions;8;NL;2020W06;19;20;2.787982815;0.24838665;2.3030569435123386E-4
WithJHURegions;8;NL;2020W07;19;20;2.81557309;0.223809222;4.389864963484884E-4
WithJHURegions;8;NL;2020W08;19;20;2.779616672;0.229566809;0.004786975467784954
WithJHURegions;8;NL;2020W09;19;20;2.830697698;0.226033418;0.00131476921373782
WithJHURegions;8;NL;2020W10;19;20;2.770133614;0.150215298;0.0015918152221089867
WithJHURegions;8;NL;2020W11;19;20;2.841944664;0.218428082;1.398515456322022E-6
WithJHURegions;8;NL;2020W12;19;20;2.854787953;0.22484526;0.003723809656601402
WithJHURegions;8;NL;2020W13;43;20;2.855387821;0.227751046;0.011899456035169075
WithJHURegions;8;NL;2020W14;43;20;2.837545417;0.252368911;0.013073895426874172
WithJHURegions;8;NL;2020W15;43;20;2.745373723;0.137870604;0.010224059399275074
WithJHURegions;8;NL;2020W16;43;20;2.782847308;0.283578698;0.003593643403037088
WithJHURegions;8;NL;2020W17;43;20;2.802390706;0.222066372;8.599724850495238E-4
WithJHURegions;8;NL;2020W18;43;20;2.832061932;0.243638973;5.104689792957768E-7
WithJHURegions;8;NL;2020W19;43;20;2.769315836;0.206359333;0.002073352132490054
WithJHURegions;8;NL;2020W20;43;20;2.865591027;0.233342685;0.0018176575257634897
WithJHURegions;8;NL;2020W21;43;20;2.720705111;0.284786826;7.372884640523217E-4
WithJHURegions;8;NL;2020W22;43;20;2.810823706;0.283051734;4.860552890031465E-4
WithJHURegions;8;NL;2020W23;43;20;2.807261743;0.224374865;1.1329434518189129E-4
WithJHURegions;8;NL;2020W24;43;20;2.660628584;0.14451763;1.6073816154587808E-5
WithJHURegions;8;NL;2020W25;43;20;2.754519291;0.232542987;3.4368942002177075E-5
WithJHURegions;8;NL;2020W26;43;20;2.670604004;0.180165334;6.930895771790877E-5
WithJHURegions;8;NL;2020W27;43;20;2.720405518;0.234272421;2.8602719143328996E-4
WithJHURegions;8;NL;2020W28;43;20;2.658214042;0.290278798;5.1313232451149585E-5
WithJHURegions;8;NL;2020W29;43;56;2.775566792;0.236165145;0.16450834061844982
WithJHURegions;8;NL;2020W30;43;104;2.807151626;0.228271223;0.11997684999943971
WithJHURegions;8;NL;2020W31;43;104;2.782846649;0.303197521;0.002229624324924465
WithJHURegions;8;NL;2020W32;43;104;2.648452443;0.261639833;0.0014802506632890936
WithJHURegions;8;NL;2020W33;43;104;2.674497527;0.22652698;0.005028660161436303
WithJHURegions;8;NL;2020W34;43;104;2.773665095;0.244784796;0.005769093691275072
WithJHURegions;8;NL;2020W35;43;104;2.693881329;0.226401053;0.00509185610836871
WithJHURegions;8;NL;2020W36;43;104;2.763231835;0.236167377;0.0069966769461734584
WithJHURegions;8;NL;2020W37;43;140;2.683057581;0.141450083;0.003752283837971098
WithJHURegions;8;NL;2020W38;43;188;2.738182125;0.233963852;0.1028726211370075
WithJHURegions;8;NL;2020W39;43;188;2.670191717;0.238288066;0.016703831093333
